"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"23199",1e+05,2,2,2,30,1,1,0,0,1,1,31708,30904,31953,34308,34951,34261,0,1850,3200,1500,0,1500,1
"23202",2e+05,2,1,2,31,0,0,0,0,0,0,0,950,0,1782,669,0,950,0,2422,669,0,0,0
"23204",50000,2,2,1,30,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,1
"23205",20000,2,2,1,31,0,0,0,0,0,0,13080,10911,18890,11026,5863,3273,1500,2000,2000,1000,1000,0,0
"23215",320000,2,1,2,32,0,0,0,0,0,0,13720,20219,18087,5639,0,5613,8015,1140,5639,0,5654,0,0
"23225",320000,2,2,1,33,0,0,0,0,0,0,324160,295866,226752,222278,224190,226836,10067,11000,5000,4519,2646,21457,0
"23233",350000,2,2,2,32,0,0,0,0,0,0,10362,42541,10723,1310,7796,5225,42541,10723,1310,7796,0,0,0
"23234",110000,2,1,2,31,0,0,0,0,0,0,14268,2491,0,0,0,0,2491,0,0,0,0,0,0
"23236",120000,2,2,1,30,1,0,2,1,0,0,1248,1701,1551,1410,479,3158,1701,0,9,0,3158,0,0
"23249",3e+05,2,2,2,36,0,0,0,0,0,0,8310,2592,77000,78718,80908,90495,2592,77000,3000,3500,11100,0,0
"23251",220000,2,2,1,35,1,1,1,1,0,0,29202,30420,32222,32983,34031,36321,2000,2600,1600,1600,3000,0,1
"23255",430000,2,1,1,46,0,0,0,0,0,0,9270,43717,4153,4196,447,0,43717,4153,4196,447,0,3566,0
"23263",2e+05,2,1,2,33,0,0,0,0,0,0,196304,195766,195191,182027,139901,135720,9000,8939,8099,5000,5000,5000,0
"23272",150000,2,2,1,35,0,0,0,0,0,0,0,8846,6731,0,1800,0,8856,6731,0,1800,0,0,1
"23275",350000,2,1,1,44,0,0,0,0,0,0,8544,0,0,0,8631,277,0,0,0,8631,277,7545,0
"23285",110000,2,2,2,36,1,1,0,0,0,0,112900,0,0,0,0,0,0,0,0,0,0,0,1
"23289",150000,2,1,1,43,0,0,0,0,0,0,6940,6200,6962,9301,9266,6441,6200,6962,9301,9266,6441,6706,0
"23302",240000,2,1,2,34,1,0,0,0,0,0,5488,1788,2840,3750,4750,0,1700,1090,1000,1000,0,0,1
"23304",240000,2,2,1,38,0,0,0,0,0,0,197231,185901,189190,193018,188593,179309,6702,7000,7000,6500,6600,6230,0
"23309",160000,2,1,1,41,0,0,0,0,0,0,169867,126973,88072,88783,79684,78656,3360,92532,2859,2638,3000,2584,0
"23311",430000,2,1,2,38,0,0,0,0,0,0,590,590,590,590,590,590,590,590,590,590,590,590,0
"23315",2e+05,2,2,1,43,0,0,0,0,0,0,2893,0,230,2059,0,0,0,230,2059,0,0,0,0
"23320",170000,2,2,1,40,0,0,0,0,0,0,17914,1253,4427,1459,24511,1163,1253,4427,1459,24511,1163,2821,0
"23327",240000,2,1,2,37,2,1,1,1,1,1,164691,167489,170329,173033,175678,179707,7000,7000,7000,7000,7000,7000,1
"23331",230000,2,1,2,39,0,0,0,0,0,0,900,1945,0,0,0,0,1945,0,0,0,0,1720,0
"23333",150000,2,3,2,35,1,0,0,0,0,0,0,200,708,1201,0,0,200,708,1201,0,0,0,0
"23337",20000,2,2,1,42,0,0,1,1,1,1,15379,17802,19212,18608,19604,19155,3000,2000,0,1600,0,1600,1
"23338",20000,2,3,1,46,0,0,1,1,1,1,11691,14179,13662,15518,14972,16925,3000,0,2088,0,2200,0,1
"23342",80000,2,2,2,32,1,1,0,1,1,1,7604,7320,150,150,800,650,0,150,0,650,0,500,1
"23358",170000,2,2,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23365",470000,2,2,2,43,0,0,0,0,0,0,5631,404,0,0,352,0,404,0,0,355,0,2090,0
"23372",150000,2,1,1,38,0,0,0,0,0,0,1544,463,1481,21640,2636,4346,463,1481,21643,2636,4346,0,0
"23384",40000,2,3,1,46,0,0,1,0,0,0,50,1850,1056,1875,299,0,1800,0,1000,299,0,0,0
"23391",130000,2,2,3,48,0,0,0,1,0,0,1778,0,109,109,109,0,0,109,0,0,0,0,0
"23402",240000,2,1,1,44,0,0,0,0,0,0,2771,4756,3496,4708,1522,2407,4756,3496,4708,1522,2407,1576,0
"23404",60000,2,3,1,63,0,0,0,0,0,0,59471,59021,49580,38140,29843,27719,2400,1940,1477,1025,1006,1261,0
"23410",20000,2,2,1,54,2,1,2,1,1,1,6329,8488,8212,7931,8797,8514,2415,0,0,1000,0,500,1
"23411",90000,2,2,1,56,0,0,0,0,0,0,1160,4701,13878,6556,2947,4808,4701,13882,6556,2947,4808,3131,0
"23415",1e+05,2,3,3,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"23423",50000,2,3,1,53,1,1,1,1,1,1,40926,43236,45250,46003,44193,44838,3000,3000,1800,0,1500,2300,1
"23428",20000,2,1,2,54,0,0,0,0,0,0,17016,17909,18298,18761,17781,10674,1568,1737,1200,0,0,0,0
"23443",70000,2,3,2,52,0,0,0,0,0,0,103570,105991,67243,67533,28653,29253,3500,2777,1751,969,1004,938,0
"23456",1e+05,2,3,1,49,0,0,0,0,0,0,62049,58158,57952,58627,46055,43176,2247,2900,2408,1689,1820,2040,0
"23468",4e+05,2,2,1,48,0,0,0,0,0,0,352730,335226,317661,319004,316611,314106,12370,15012,13000,12055,13368,12000,0
"23473",3e+05,2,4,1,54,1,0,0,0,0,0,0,0,1702,0,0,0,0,1702,0,0,0,0,0
"23474",50000,2,2,1,56,0,0,0,0,0,0,48703,48836,48049,47060,19171,18624,2000,2000,2000,1000,1000,1000,0
"23477",5e+05,2,2,1,52,0,0,0,0,0,0,588000,277559,288835,281810,273700,269552,17559,36500,20000,36000,20000,80013,0
"23487",110000,2,1,1,51,0,0,0,0,0,0,103701,102318,92724,94573,65034,66241,3771,3656,3687,2476,2406,2427,0
"23494",80000,2,1,1,52,0,0,0,0,0,0,34243,35240,36275,37290,38030,38838,1570,1605,1620,1360,1420,1500,0
"23507",20000,2,3,1,51,1,0,0,0,0,0,0,780,340,0,0,0,780,340,0,0,0,0,0
"23520",30000,2,3,1,67,1,1,0,0,0,0,26590,25869,26947,27529,24909,24576,0,1800,1370,1264,2078,836,1
"23524",530000,2,1,1,54,0,0,0,0,0,0,6458,5598,36532,3288,1415,448,5600,36532,3293,1415,448,1687,0
"23528",240000,2,2,1,50,0,0,0,0,0,0,664,1086,7041,12208,790,2009,1086,7041,12208,1109,2009,1077,0
"23536",3e+05,2,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"23560",250000,2,2,1,52,0,0,0,0,0,0,1376,4038,313,316,657,993,4038,313,316,657,993,3039,1
"23564",290000,2,1,1,52,0,0,0,1,1,1,85532,69025,85735,79698,71981,63168,12000,20000,0,5500,0,10000,0
"23569",260000,2,3,1,57,0,1,0,1,0,0,1148,123,1668,446,123,35722,0,1668,0,490,35722,0,0
"23573",2e+05,1,2,2,30,0,0,0,0,0,0,183464,184391,169311,165686,162639,165627,7197,7035,7032,6008,7002,6523,0
"23575",30000,1,2,2,49,1,1,1,0,0,0,24597,26852,23117,24800,29410,23905,3000,0,3000,5000,23905,23771,0
"23576",80000,1,1,2,25,0,0,0,0,0,0,67751,68484,54926,55241,56560,57881,2500,3000,2000,2000,2000,3000,0
"23577",150000,1,1,2,26,0,0,0,0,0,0,29997,31171,30356,30545,31257,33762,2000,2000,2000,1200,3000,2000,0
"23606",50000,1,1,2,30,0,0,0,0,0,0,50457,51400,0,3794,0,0,2400,0,3794,0,0,9551,0
"23627",80000,1,2,1,26,0,2,1,0,1,1,495,330,165,481,316,151,0,0,481,0,0,0,0
"23632",20000,1,3,2,23,0,0,0,0,0,0,19812,20388,19145,20124,20127,20150,1300,1330,1309,702,719,1000,0
"23641",20000,1,2,2,23,1,1,0,0,0,0,16830,14566,10100,9238,6902,5813,50,5000,1200,500,500,1000,0
"23643",50000,1,2,2,25,0,0,0,1,0,0,17826,18620,19722,19305,19409,20221,1400,2200,806,1000,2000,1000,0
"23653",50000,1,3,2,26,1,0,0,0,0,0,31708,32439,28302,13881,14376,15261,1700,2000,1500,1100,1500,2000,0
"23654",150000,1,4,3,27,0,0,0,0,0,0,3462,1147,7002,0,0,0,1147,6000,0,0,0,0,0
"23676",20000,1,1,2,24,1,0,0,0,0,0,255,541,275,329,544,190,541,275,329,544,190,241,0
"23699",130000,1,2,2,25,0,0,0,0,0,1,72850,74937,75900,74982,79701,81282,3300,2800,3000,6000,3000,0,0
"23704",240000,1,2,2,26,0,0,0,0,0,0,27967,28707,27970,187880,169261,148519,10016,2081,169267,5062,4608,5096,0
"23705",20000,1,2,2,27,0,0,0,0,0,0,2003,2948,3372,0,0,0,1086,1000,0,0,0,0,0
"23706",5e+05,1,3,2,30,0,0,0,0,0,0,1092,5227,5453,5540,6263,1831,4303,1096,1020,6315,1833,9649,0
"23721",30000,1,3,2,23,0,0,0,0,0,0,4443,370,380,590,7704,20204,430,400,601,7504,15005,5674,0
"23728",20000,1,2,2,24,1,1,1,0,0,0,17996,19102,19117,19664,10000,4060,2100,1000,1000,1100,4060,0,1
"23738",320000,1,1,2,25,0,0,0,0,0,0,146183,148703,169920,174315,173032,176016,6206,25006,10025,6506,7006,8006,0
"23757",50000,1,1,2,27,0,0,0,1,1,0,35215,36227,37876,39984,39041,40110,1600,2234,3042,0,1700,2000,0
"23758",240000,1,1,2,26,0,0,0,0,0,0,5010,1188,3513,11380,1777,190,1188,3513,11794,1785,190,0,0
"23765",110000,1,3,1,27,0,0,0,0,0,0,108435,109572,45907,5130,2889,78834,3509,1102,1014,2889,82718,3100,0
"23770",20000,1,2,2,22,2,2,1,0,0,1,16226,15682,15146,15856,17090,16677,0,0,1266,1500,0,1915,1
"23771",90000,1,4,2,24,0,0,0,0,0,0,35865,32764,25348,9580,0,0,1546,1176,1000,0,0,0,0
"23782",70000,1,2,2,26,0,0,0,0,0,1,65329,64584,63600,60540,26890,18923,3000,4000,2000,4030,0,1000,0
"23784",50000,1,1,2,25,0,0,0,0,0,0,13886,14958,15726,1148,0,0,3000,5000,1148,0,0,0,0
"23818",50000,1,2,2,24,0,0,0,0,1,0,11772,13014,11199,12693,10764,10031,1469,1600,2000,0,350,509,0
"23819",110000,1,2,2,24,0,0,0,0,0,0,74349,70338,71796,73253,74138,75691,3101,3187,3244,2700,2748,3331,0
"23822",80000,1,1,2,27,0,0,0,0,0,0,400,600,600,100,900,2934,600,600,100,900,2934,0,0
"23828",460000,1,4,2,28,0,0,0,0,0,0,1358,55022,50394,3917,1695,22231,55071,1263,3934,1702,22238,513,0
"23829",5e+05,1,1,2,28,0,0,0,0,0,0,92442,96905,111219,251573,300336,269964,7036,20042,150122,75182,11486,11162,0
"23833",30000,1,1,2,29,0,0,0,0,0,0,27720,0,0,22015,22649,24583,0,0,22015,1000,2300,1200,0
"23835",50000,1,1,2,29,0,0,0,0,0,0,759,360,360,360,360,360,360,360,360,360,360,360,0
"23838",80000,1,2,2,27,1,1,0,0,0,0,58324,56789,58276,60102,61423,72197,0,2400,3000,2500,11576,39,1
"23843",60000,1,1,2,25,0,0,0,0,0,0,55656,58740,59257,56229,46624,36594,4041,2227,14682,1634,2024,978,0
"23844",50000,1,2,2,29,1,1,1,1,1,1,38916,37990,42382,43190,42198,46572,0,5000,1800,0,5232,1800,1
"23849",150000,1,0,2,28,0,0,0,0,0,0,15855,27241,20818,9864,3957,2205,18056,4065,1058,3976,2216,0,0
"23853",150000,1,1,2,27,0,0,0,0,0,0,149340,152460,141196,105802,106478,107096,10000,6040,5750,3000,5000,35000,0
"23862",80000,1,1,2,29,0,0,0,0,0,0,2170,17562,17709,15631,13402,13197,17568,3015,2008,1009,2005,507,0
"23871",220000,1,1,2,28,0,0,0,0,0,0,150544,155328,156136,158416,161212,156790,12000,6000,6000,6000,6000,12000,0
"23879",30000,1,1,2,28,1,1,1,1,0,0,9799,10056,9815,7576,5746,3900,2350,2000,0,144,128,39,0
"23885",260000,1,1,2,30,0,0,0,0,0,0,182329,181133,177351,175130,182154,188264,10000,10000,10000,10000,10000,17000,0
"23887",110000,1,2,1,30,0,0,0,0,1,1,35283,26000,9000,63853,59308,60576,1500,1500,63853,1500,2062,0,0
"23891",70000,1,2,1,30,0,0,0,0,0,0,68671,60808,62648,46342,46904,48558,2500,3182,1800,1300,2000,2000,0
"23900",2e+05,1,2,2,28,0,0,0,0,0,0,99216,100142,34162,712,712,862,5300,3000,8712,712,862,704,0
"23907",80000,1,2,1,29,0,0,0,0,0,0,80832,40283,317,401,34985,37004,2000,450,500,35000,3000,2000,0
"23914",210000,1,1,1,31,0,0,0,0,0,0,140994,140224,141553,143811,144587,146802,5100,5201,5160,5200,5300,6150,0
"23917",2e+05,1,3,2,27,0,0,0,0,0,0,4484,192047,191248,191678,182676,181568,195316,7019,7493,5275,5786,20031,0
"23918",150000,1,2,2,25,0,0,0,0,0,0,141242,71740,146608,148658,135768,138681,4000,77000,6000,5000,5100,5100,0
"23921",70000,1,1,2,31,0,0,0,0,0,0,25856,13737,7716,25732,46671,26516,13737,7716,25740,46684,26516,56017,0
"23933",580000,1,1,2,32,0,0,0,0,0,0,49193,46367,38111,33497,26800,22202,11686,8348,6593,7197,10097,133081,0
"23957",110000,1,2,1,30,0,0,0,0,0,0,47755,15484,0,0,67942,53947,1525,0,41,109332,2400,2000,0
"23963",180000,1,1,2,31,0,0,0,0,0,0,12805,11784,13589,15301,3169,5106,2000,2000,2000,1000,2000,1000,0
"23966",280000,1,2,2,30,1,1,1,1,1,1,106907,110550,113877,115223,116930,112607,6900,6600,4700,5100,0,4200,0
"23967",30000,1,1,1,31,1,1,1,1,1,1,14107,14779,14252,16205,15647,17091,1200,0,2200,0,1700,0,1
"23968",20000,1,2,2,31,0,0,0,1,0,0,5380,0,184,184,5932,7725,0,184,0,5924,2000,2451,0
"23970",230000,1,2,2,30,0,0,0,0,0,0,171861,157389,161622,162501,163329,161560,10000,10000,8000,10000,7000,7000,0
"23971",2e+05,1,2,1,30,0,0,0,0,0,0,143266,113676,116355,117802,116296,60792,6000,6000,5000,6000,3000,1611,1
"23973",4e+05,1,2,2,29,0,0,0,0,0,0,237425,242225,246475,252429,257510,262931,8600,8000,9000,8200,8500,8500,1
"23975",370000,1,1,2,31,0,0,0,0,0,0,35605,39837,41576,44178,47838,54341,5000,3000,5000,5000,8000,10000,0
"23982",360000,1,1,2,28,0,0,0,0,0,0,2988,2766,2766,2766,3373,5042,2766,2766,2766,3373,5042,1000,0
"23989",70000,1,2,2,30,0,0,0,0,0,0,68668,65750,67879,69161,68264,61757,2347,3182,3144,2600,2360,1300,0
"23996",2e+05,1,1,2,30,1,2,2,2,2,2,173639,176605,179754,182763,184570,184091,7310,7459,7468,6275,3000,0,0
"24014",280000,1,2,1,37,0,0,0,0,0,0,85029,71353,67680,65173,62564,59638,2625,2497,2914,1921,2001,1270,0
"24015",280000,1,2,2,30,0,0,0,0,0,0,29161,14908,237367,233819,198890,189064,1282,233836,6935,5931,19157,5905,0
"24022",4e+05,1,2,1,32,0,0,0,0,0,0,271974,337765,138235,136102,33340,63684,1e+05,10007,3601,22000,35802,2013,0
"24027",10000,1,2,1,38,0,0,1,0,0,1,6798,8055,7803,8623,9527,9780,1500,0,1100,1000,504,0,1
"24034",20000,1,2,2,33,0,0,0,0,0,0,18330,17797,18731,19610,18980,38766,1291,1324,1302,672,701,788,0
"24066",210000,1,1,2,39,0,0,0,0,0,0,22861,6437,61813,59024,63483,58991,6536,72037,5015,12000,5000,5000,0
"24067",90000,1,2,2,38,1,0,0,0,0,0,89094,83036,86181,86311,66572,68119,3000,4500,3500,2500,3500,3000,1
"24071",80000,1,1,1,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24081",50000,1,1,1,39,0,0,0,0,0,0,8086,20993,16653,9346,3424,13176,21012,16653,9354,3424,13176,10868,0
"24082",30000,1,2,1,38,0,0,0,0,0,0,17085,19702,22978,23078,24994,25330,5000,5200,3078,5000,3000,5000,0
"24088",160000,1,1,2,33,1,1,1,1,1,1,101430,103870,106719,107485,108326,110635,5000,6000,4000,4100,4200,4200,0
"24111",260000,1,2,2,32,1,0,0,0,0,0,3581,0,0,1935,999,0,0,0,1944,999,0,0,0
"24128",10000,1,2,1,36,1,0,0,0,0,0,9075,8593,9582,8986,9691,9889,2000,1300,1200,1000,1000,569,0
"24144",480000,1,1,1,41,0,0,0,0,0,0,76750,103618,127402,7302,5155,10492,30000,30000,9398,5155,4101,14254,0
"24165",340000,1,2,1,35,0,0,0,0,0,0,38214,39229,40747,41930,43397,44710,1500,2000,2000,2000,2000,2000,0
"24168",80000,1,2,2,32,0,0,0,0,0,0,78239,80426,81767,78340,36895,39079,4500,5009,5000,2000,4000,1500,1
"24182",60000,1,3,1,46,0,0,0,0,0,0,56869,57976,54398,46937,19085,19506,2110,2131,2010,1000,1000,1000,0
"24190",20000,1,2,1,34,0,0,0,0,0,1,9662,10673,11998,13010,13750,13389,1180,1505,1517,1257,0,900,1
"24191",20000,1,2,2,34,0,0,0,0,0,0,2216,2199,1530,750,2280,1500,2199,1530,750,1140,3000,780,0
"24207",1e+05,1,2,1,46,1,1,1,0,0,0,22648,23978,23312,24617,25109,25654,2000,0,2000,1200,1100,1200,1
"24217",50000,1,3,2,47,0,0,0,0,0,0,44681,45736,46658,44441,18559,17781,2100,2009,2013,700,1000,1000,0
"24224",170000,1,2,1,34,0,0,0,0,0,0,35923,37323,38420,40468,41793,43952,2000,2000,3000,2000,3000,2000,0
"24236",280000,1,2,1,43,0,0,0,0,0,0,149803,131171,132165,133948,133070,135089,6150,6256,6275,5012,5363,4000,0
"24246",50000,1,2,1,35,0,0,0,0,0,0,22188,20501,22161,24784,26750,29632,2000,2000,3000,2700,3500,1000,0
"24250",490000,1,1,1,41,0,0,0,0,0,0,79712,81707,85703,87725,88727,91483,3000,5000,4000,3000,4000,5000,0
"24253",150000,1,2,1,34,0,0,1,1,1,1,122375,132631,129099,136717,133030,141193,12300,0,11300,0,10500,5200,0
"24254",6e+05,1,1,1,36,0,0,0,0,0,0,372396,416438,459749,455910,463611,466570,50000,50000,15000,20000,15000,7000,0
"24264",250000,1,2,2,44,0,0,0,0,0,0,175070,175494,175711,153130,153859,103593,8000,6018,6887,6000,4001,12000,0
"24273",50000,1,2,2,36,0,0,0,0,0,0,52045,49714,50908,49756,27702,27429,2000,2005,1432,1008,3007,2003,0
"24294",290000,1,1,2,47,0,0,0,0,0,0,822,836,12,0,0,0,850,12,0,2170,0,5000,0
"24315",290000,1,2,1,36,0,0,0,0,0,0,72774,67311,66183,61332,62445,59213,3500,3000,3000,3000,3000,3000,0
"24322",310000,1,1,2,38,0,0,0,0,0,0,995,988,993,993,1495,995,993,1005,1000,1502,1000,1000,0
"24333",210000,1,2,2,48,0,0,0,0,0,0,2776,2776,2776,526,4880,1315,2776,2776,526,4880,0,1315,0
"24337",220000,1,2,1,35,0,0,0,0,0,0,210200,213208,219611,204740,97722,89971,8000,10098,5828,3000,3000,5000,1
"24340",80000,1,1,2,26,0,0,0,0,0,0,84488,83593,72883,67337,60807,59088,2871,2727,3170,1940,2200,1700,0
"24342",20000,1,1,2,28,0,0,0,0,0,0,3608,7032,14244,14065,16161,11106,5000,12500,3000,4000,2000,2000,0
"24350",170000,1,2,1,39,0,0,0,0,0,0,0,582,0,582,291,90,582,0,582,291,90,750,0
"24361",180000,1,1,2,39,0,0,0,0,0,0,0,444,182,0,0,0,444,182,0,0,0,540,0
"24367",430000,1,1,1,34,1,1,0,0,0,0,435,0,0,0,0,0,183,0,0,0,290,2512,0
"24369",220000,1,1,2,34,0,0,0,0,0,0,416,416,416,416,416,416,416,832,416,416,416,416,1
"24374",2e+05,1,3,1,37,0,0,0,0,0,0,65927,59688,53084,46363,39843,33004,2700,2200,1700,1489,1200,1100,0
"24383",330000,1,1,2,42,0,0,0,0,0,0,73214,76599,78274,80102,60729,56411,10000,4000,8000,10000,15000,8000,0
"24384",590000,1,1,1,41,0,0,0,0,0,0,617,1304,35498,0,0,0,1304,35552,0,0,0,0,0
"24390",2e+05,1,3,2,40,0,0,0,0,0,0,6154,6000,5762,0,0,3117,6000,5762,0,0,3117,2000,0
"24405",50000,1,1,1,49,1,1,0,0,0,0,27231,26500,27533,28569,28901,31095,0,1764,3400,1100,2660,0,1
"24424",150000,1,2,2,31,0,0,0,0,0,0,0,648,0,1448,0,0,648,0,1448,0,0,3632,0
"24431",2e+05,1,1,1,36,1,1,0,0,0,0,14460,12825,13810,14815,16347,17531,0,1502,2000,2000,1513,1504,0
"24435",160000,1,2,1,47,0,0,0,0,0,0,988,779,637,2667,16746,23591,779,638,2670,16746,7069,7000,0
"24449",50000,1,3,1,38,1,0,0,1,1,0,37501,34942,37502,34653,31352,29605,2000,3455,1007,8,2002,2029,1
"24450",330000,1,1,1,38,0,0,0,0,0,0,1051,671,291,1051,1011,1051,671,291,1051,1011,1051,821,0
"24495",20000,1,2,1,33,1,1,0,0,1,1,4481,4261,5272,6685,6429,7225,0,1087,1500,0,900,0,0
"24519",260000,1,1,1,30,0,0,0,0,0,0,232,91,85,105,80,95,91,85,105,80,95,80,0
"24526",310000,1,2,1,41,0,0,0,0,0,0,34682,23594,0,5333,0,0,23712,0,5359,0,0,0,0
"24527",90000,1,2,1,40,0,0,0,0,0,0,87190,86135,87247,88943,90961,44522,3068,3335,3319,3590,1368,1121,0
"24538",160000,1,1,2,46,0,0,0,0,0,0,1338,711,1941,1052,2004,931,711,1945,1052,2004,931,1499,0
"24560",70000,1,2,1,37,0,0,0,0,0,0,68144,69548,70985,64905,48542,48525,2538,2607,2137,1714,1751,2153,0
"24565",230000,1,2,1,35,0,0,0,0,0,0,22472,20911,24408,8747,0,4771,1330,5000,3060,91,6002,0,0
"24569",310000,1,1,1,43,0,1,0,0,0,0,2432,261,2745,0,110,0,0,4000,0,1000,0,0,0
"24573",50000,1,2,1,46,0,0,0,0,0,0,51400,0,0,0,50108,50765,0,0,0,50108,2363,390,0
"24575",120000,1,1,2,32,0,0,0,0,1,0,120792,87675,122177,120667,47880,49629,20137,50053,29377,0,30000,984,0
"24587",170000,1,2,1,40,0,0,0,1,1,1,148211,149659,155442,162471,158294,166836,5400,8200,11400,0,10800,0,0
"24596",50000,1,2,2,35,0,0,0,0,0,0,1000,14300,17820,3800,2241,12241,14300,17820,3800,2241,12500,0,0
"24600",280000,1,1,2,30,0,0,0,0,0,0,100740,104055,106380,112596,114235,117232,5000,4000,8000,5000,5000,18000,0
"24602",2e+05,1,2,1,32,0,0,0,0,0,0,3254,1988,2780,3107,6687,24524,1998,2795,3117,6700,24538,2797,0
"24607",380000,1,3,1,34,0,0,0,0,0,0,4539,4119,4686,2363,2416,4718,4131,4700,2382,2423,4732,2353,0
"24639",280000,1,1,1,34,1,0,0,0,0,0,0,0,0,17535,9119,18960,0,0,17535,9119,18960,1200,0
"24649",30000,1,2,2,30,0,0,0,0,0,0,30210,27826,28672,29622,30271,24536,28000,1600,1500,1000,1000,1000,1
"24659",120000,1,1,1,48,1,0,0,0,0,0,360,360,360,360,150,870,360,360,360,150,870,510,1
"24664",1e+05,1,1,2,37,1,1,0,0,1,1,38604,37688,38780,43592,44117,45165,0,2000,5800,1540,1900,1700,1
"24671",90000,1,2,1,44,0,0,0,0,0,0,16420,17441,18467,19554,20028,20704,1300,1313,1400,800,1000,800,0
"24681",20000,1,3,1,38,0,0,0,0,0,0,17860,11627,19648,18459,18824,19220,1400,19648,1307,672,698,718,0
"24686",340000,1,2,1,40,0,0,0,0,0,0,147943,144543,146603,149519,151697,154499,5169,5333,5366,5550,7000,915,0
"24697",360000,1,3,1,37,0,0,0,0,0,0,1090,303,0,0,0,0,303,0,0,0,0,860,0
"24702",20000,1,3,1,50,1,2,2,2,2,2,18378,17797,19225,18644,18063,17491,0,2000,0,0,0,0,0
"24707",480000,1,1,1,49,0,0,0,0,0,0,63701,0,38929,339176,33146,37337,0,39149,344261,33312,37511,31383,0
"24716",210000,1,3,1,50,0,0,0,0,0,0,4137,390,390,4962,0,780,390,390,4962,0,780,6668,1
"24723",3e+05,1,3,1,56,0,0,0,0,0,0,282506,281606,261216,156521,120769,110093,20024,20035,6610,20000,4000,4200,0
"24732",5e+05,1,1,2,58,0,0,0,0,0,0,201013,197982,137786,129575,135483,118851,8366,12063,8031,16114,10091,15123,0
"24743",50000,1,3,2,54,0,0,0,0,0,0,75804,76799,78692,79543,19738,19759,2785,3068,2309,694,716,808,0
"24744",2e+05,1,3,2,61,0,0,0,0,0,0,3030,7277,6655,3455,0,1930,7007,6655,3455,0,1930,5450,1
"24764",50000,1,2,2,54,1,0,0,0,0,0,46431,47028,48063,48667,17875,17699,1756,2181,2175,773,638,694,0
"24766",20000,1,1,2,50,0,0,0,0,0,0,17820,18626,18980,7674,5708,4899,1435,1179,1000,114,98,1874,0
"24779",160000,1,1,1,53,0,0,0,0,0,0,205134,46181,47242,48355,49552,50655,1800,1800,1900,2000,1900,2000,0
"24789",20000,1,3,2,53,0,0,0,0,0,0,13561,13050,390,18280,2880,1600,1105,390,18280,2880,1600,0,1
"24791",480000,1,1,1,66,0,0,0,0,0,0,3820,4665,5367,21222,9083,84804,4665,5473,21284,9088,84804,6285,0
"24793",150000,1,1,1,51,0,0,0,0,0,0,149640,146178,133811,122606,107726,1200,6000,3857,12000,20000,0,14500,0
"24795",2e+05,1,1,1,54,0,0,0,0,0,0,205150,0,0,0,0,0,0,0,0,0,0,0,0
"24806",360000,1,1,1,58,0,0,1,1,0,0,1,612,223,0,0,0,1001,1,1,1,1,1,1
"24807",50000,1,2,1,56,0,0,0,0,0,0,28358,25278,24713,22379,18943,15464,1416,1471,1147,531,464,451,0
"24825",80000,1,2,1,56,0,0,0,0,0,0,65186,62938,54748,49857,46429,46247,2800,2340,2009,1793,1700,1812,0
"24826",250000,1,3,1,56,0,0,0,0,0,0,6297,8636,17038,5169,12818,2328,8657,23744,5169,14008,2328,17285,0
"24833",3e+05,1,3,1,72,0,0,0,0,0,1,4984,752,3737,1433,5522,3233,756,3753,1433,5522,0,27232,0
"24838",170000,2,2,2,37,0,0,0,0,0,0,1499,53705,110465,110503,110776,111080,53705,60000,3908,4000,4010,5510,0
"24847",30000,2,3,1,23,0,0,0,0,0,0,26117,27028,27510,27817,28130,27141,1737,1609,1306,1455,857,1087,0
"24851",80000,2,1,2,29,1,1,1,1,1,1,41355,40395,43231,42236,44924,44072,0,3800,0,3400,0,3816,1
"24861",10000,2,2,2,21,0,0,1,0,0,0,8126,8830,8898,9517,8505,4557,1668,1000,1000,170,0,0,0
"24879",1e+05,2,2,1,22,0,0,0,0,0,0,100192,93394,43004,50196,79217,78771,3000,3000,8000,30000,3000,4000,0
"24882",50000,2,1,2,23,1,1,1,1,1,1,44609,44579,46573,47510,48425,49502,1000,3000,2000,2000,2000,0,1
"24894",30000,2,2,1,22,0,0,0,0,0,0,3118,2411,1260,1179,0,890,2414,1260,1181,101,991,579,0
"24899",80000,2,2,2,23,0,0,0,0,0,0,51980,36668,39291,43476,46115,42129,6670,5000,5002,4003,3000,3002,0
"24909",50000,2,1,2,23,0,0,0,0,0,0,40111,41380,25865,26568,27249,27665,2252,1737,1440,1121,1004,1013,0
"24922",230000,2,2,2,24,0,0,0,0,0,0,1993,2360,0,0,4135,814,2360,0,0,4135,0,2294,1
