"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
"22294",360000,2,2,1,33,0,0,0,0,0,0,0,0,3240,1943,0,0,0,3240,1943,0,0,0,1
"22305",90000,2,2,1,42,0,0,0,0,0,0,1367,2086,2987,5850,2720,4541,2086,2987,5856,2720,4541,11387,0
"22309",160000,2,2,2,30,0,0,0,0,0,0,13680,6729,119200,115893,113309,110073,2019,120377,3612,3100,3200,2558,0
"22315",2e+05,1,2,1,32,1,1,0,0,0,0,134625,98699,74015,54472,50540,46486,341,8024,5000,8000,1821,5000,0
"22317",240000,2,1,1,34,0,0,0,0,0,0,1670,1479,1479,1479,1479,1240,1479,1479,1479,1479,1240,1655,1
"22322",220000,2,2,1,33,0,0,0,0,0,0,41352,43757,46012,47543,48489,49506,3100,3269,2800,1736,1799,1964,0
"22325",2e+05,2,3,2,31,0,0,0,0,0,0,187864,191756,194283,191693,188261,155159,8500,7500,7000,5000,7000,2000,0
"22326",230000,2,2,1,32,0,0,0,0,0,0,55623,59913,60991,37289,37368,37357,5855,3000,1848,1457,4443,0,0
"22335",180000,2,1,1,46,0,0,0,0,0,0,182283,167160,173685,179213,182271,156029,15000,11080,10000,10000,7000,10000,0
"22337",210000,2,3,2,36,0,0,0,0,0,0,57605,58727,59854,61330,62394,63912,3000,3000,2804,3000,3000,2468,0
"22341",240000,2,2,1,49,0,0,1,0,0,0,0,2353,2135,3305,0,5370,2421,0,3305,0,5370,4605,0
"22346",260000,2,2,2,36,0,0,0,0,0,0,17631,13184,1700,5190,8455,1462,13184,1700,5190,8455,1462,3641,0
"22349",440000,2,2,2,42,1,0,0,0,0,0,0,0,0,17297,0,13497,0,0,17297,0,13497,0,0
"22353",260000,2,2,1,45,0,0,0,0,0,0,113872,118281,119564,68707,39517,33842,6302,5300,2600,2500,5000,15000,0
"22356",150000,2,2,1,32,0,0,0,0,0,0,21274,22704,0,0,0,0,11540,0,0,0,0,0,0
"22357",460000,2,1,2,32,0,0,0,0,0,0,13377,12776,8364,20465,13714,38090,12840,8403,20552,13778,38266,25005,0
"22367",60000,2,1,1,36,0,0,0,1,1,1,4373,5428,9754,7795,8258,8370,1131,4457,37,500,300,0,0
"22376",230000,2,1,1,38,1,0,0,0,0,0,828,1533,7234,824,4690,1408,1547,7247,828,4713,1415,1820,0
"22381",50000,2,3,1,44,0,0,0,0,0,0,47569,48768,49234,21067,15007,31043,1986,1452,1200,300,27000,1412,0
"22385",1e+05,2,2,1,49,0,0,0,0,0,0,55084,49358,89406,77924,78683,77357,2500,43075,2750,2750,2800,2853,0
"22396",360000,2,2,1,34,0,0,0,0,0,0,4874,9561,5866,1297,0,0,5000,1166,1297,0,0,0,0
"22398",150000,2,1,1,36,0,0,0,0,0,0,32440,13447,17877,25172,4694,6292,13447,17914,25349,4694,6324,14433,0
"22402",140000,2,3,1,37,0,0,0,0,0,0,1208,4411,3957,5241,3943,3933,4411,3957,5241,3943,3933,0,0
"22403",150000,2,3,2,48,0,0,0,0,0,0,175095,175522,173918,174074,178671,178869,10011,6200,5874,10000,6054,7108,0
"22407",260000,2,1,2,30,0,0,0,0,0,0,0,3459,0,0,200,0,3459,0,0,200,0,950,0
"22411",1e+05,2,3,1,39,0,0,0,0,0,0,380,1357,1977,380,380,1253,1357,1000,380,380,1253,2434,0
"22414",2e+05,2,2,2,39,0,0,0,0,0,0,1017,0,0,0,0,11700,0,0,0,0,11700,121513,0
"22416",50000,2,3,2,31,0,0,0,0,0,0,41124,38634,75580,17014,0,7671,1750,3016,1000,0,10400,5000,0
"22420",360000,2,2,2,32,0,0,0,0,0,0,171,1058,3494,6339,2131,535,1058,3494,6339,2131,535,82000,0
"22430",180000,2,1,2,33,0,0,0,0,0,0,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799,1
"22436",180000,2,2,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,1
"22437",360000,2,1,2,32,0,0,0,0,0,0,192160,197204,119028,103046,15863,10503,20104,4816,2061,15863,21,5016,0
"22438",340000,2,1,1,34,0,0,0,0,0,0,254219,252984,252180,250359,203580,192415,9500,9780,9425,7500,6800,7200,0
"22448",80000,2,2,2,34,0,0,0,0,0,0,7437,8906,7718,1388,0,6951,4000,1000,1388,0,6951,1980,0
"22453",3e+05,2,1,2,33,0,0,0,0,0,0,3854,142,0,0,0,0,142,0,0,0,0,0,0
"22464",1e+05,2,2,2,35,0,0,0,0,0,0,98118,99577,95736,98679,67007,67485,3500,4000,5700,2507,2500,3000,0
"22474",5e+05,2,2,1,38,0,0,0,0,0,0,15050,20852,26741,27854,30961,54017,7000,7000,2000,5000,25002,3000,0
"22475",190000,2,3,1,47,1,1,0,0,0,0,194487,189894,185512,169728,143260,136901,92,7791,4000,2865,40000,0,0
"22480",260000,2,1,2,30,0,0,0,0,0,0,235961,222409,215056,212791,177159,143920,7988,7979,6807,5247,5240,5000,0
"22484",310000,2,2,2,37,0,0,0,0,0,0,68430,72280,77097,7636,0,0,5000,7097,7636,0,0,2039,0
"22493",270000,2,2,1,33,0,0,0,0,0,0,1481,3952,25237,44395,44741,45209,3952,22438,20000,1587,2000,4000,0
"22496",220000,2,3,1,45,0,0,1,0,0,0,1196,8087,3606,4656,8960,13264,8087,13,4656,5000,5000,0,0
"22499",360000,2,2,1,30,0,0,0,0,0,0,17602,5986,0,0,87329,89608,1030,37,1642,89000,3000,3000,0
"22501",460000,2,1,1,40,2,1,1,2,2,2,2650,2650,2650,2650,2650,2650,0,0,0,0,0,200,1
"22505",220000,2,2,1,26,0,0,0,0,0,0,68090,58218,47679,37788,23293,7288,4039,3021,1400,3000,2000,1e+05,0
"22511",1e+05,2,1,2,32,0,0,0,0,0,0,11273,694,1694,2096,2143,1723,694,1000,1000,47,0,3354,0
"22513",50000,2,3,2,36,0,0,0,0,0,0,49889,50326,50687,37200,29838,30062,1952,1703,1444,1027,1053,1077,0
"22520",390000,2,1,2,33,0,0,0,0,0,0,84100,85538,79875,82853,82747,44143,5000,3500,4502,3518,2003,3001,0
"22521",350000,2,1,1,41,0,0,0,0,0,0,5037,14994,3101,17321,0,4443,15069,3116,17414,0,4465,9434,0
"22529",210000,2,2,2,35,0,0,0,0,0,0,147812,135624,125469,103409,75498,72020,5000,7000,5000,4000,2447,3000,0
"22531",240000,2,3,1,35,0,0,0,0,0,0,238166,236686,186613,189470,119525,121178,8522,9100,8244,5000,5000,4011,1
"22536",2e+05,2,2,2,34,0,0,0,0,0,0,0,0,0,445,2309,0,0,0,445,2332,10,0,0
"22537",260000,2,2,1,33,0,0,0,0,0,0,151123,134736,135593,120909,102524,40157,4002,6067,10000,3000,40157,1466,1
"22539",150000,2,2,1,38,0,0,0,0,0,0,5584,1106,2199,2997,735,1104,1106,1208,1006,50000,1104,0,0
"22541",260000,2,1,1,44,0,0,0,0,0,0,296349,300155,305798,306082,304048,14982,6891,8668,6907,6088,14982,12588,0
"22542",170000,2,1,2,30,0,0,0,0,0,0,15220,8404,16835,2200,7510,12510,8404,16835,2200,5510,5000,8100,0
"22549",370000,2,2,1,35,0,0,0,0,0,0,236242,240804,243293,226471,217901,195244,10301,11000,9004,6930,6000,6100,0
"22561",5e+05,2,1,2,37,0,0,0,0,0,0,43643,46586,48832,49568,46939,49147,4000,3000,2000,2000,3000,7000,0
"22564",90000,2,2,1,47,0,0,0,0,0,0,28240,28477,28718,28847,28747,29177,2000,2000,2000,2000,2000,2000,0
"22565",1e+05,2,2,2,41,0,0,0,0,0,0,1023,0,0,50063,22767,23399,0,0,50063,900,1000,1000,0
"22570",50000,2,3,1,37,0,0,0,0,0,0,49080,49240,48751,30250,29570,26969,2228,2000,1370,949,922,2500,0
"22571",4e+05,2,1,1,42,0,1,0,0,0,0,80,80,3710,33605,47029,39400,0,3828,33627,47029,40000,0,0
"22572",50000,2,2,1,37,1,1,1,1,1,2,19068,19947,21124,21480,22822,22171,1500,1800,1000,2000,0,1000,1
"22577",360000,2,1,2,30,0,0,0,0,0,0,37012,4810,3969,6657,642,6204,4924,3969,6657,642,6204,7052,0
"22578",50000,2,2,1,31,0,0,0,0,0,0,46993,48208,49598,46363,9283,9632,2000,2200,1150,500,500,393,1
"22583",150000,2,3,1,34,0,0,0,0,0,0,28210,19130,10000,8000,0,10000,1130,1000,8000,2000,10000,0,0
"22584",260000,2,3,2,42,0,0,0,0,0,0,6783,0,0,0,0,0,0,0,0,0,0,0,1
"22587",290000,2,3,1,44,0,0,0,0,0,0,2615,0,679,3390,5784,5784,0,679,3390,5784,0,150,0
"22590",70000,2,2,2,46,0,0,0,0,0,0,86919,83200,80389,75854,33563,34563,3000,3815,3064,1000,1000,34000,1
"22593",150000,2,3,2,41,1,0,0,0,0,0,102629,85817,78898,70886,65869,67805,3100,3160,2505,2500,3000,5000,1
"22597",90000,2,1,2,31,0,0,1,1,1,1,77278,83357,85229,85939,83680,89319,8000,4100,3000,0,7000,3100,1
"22608",80000,2,2,1,40,0,0,0,0,0,0,390,390,390,390,390,540,390,390,390,390,540,390,0
"22613",340000,2,3,1,44,2,2,1,0,0,0,160596,155508,149627,150733,140171,134203,6,8,5117,5008,5021,6026,1
"22615",170000,2,1,2,27,0,0,0,0,0,0,10596,13410,15788,4853,5697,47830,3000,3000,1156,1000,46793,1760,0
"22617",50000,2,3,1,31,0,0,0,0,0,0,10184,12204,13239,15254,16394,18124,2204,1239,2254,1394,2000,1019,0
"22621",280000,2,1,2,37,0,0,0,0,0,0,280323,284176,283680,273446,279458,269333,10505,10424,10047,10683,10073,9084,1
"22623",50000,2,1,1,35,0,0,0,0,0,0,50202,39765,14565,15421,16061,4344,1200,5000,1500,1000,500,2000,0
"22624",240000,2,2,1,43,0,1,0,0,0,0,2077,1588,41513,10657,7893,5347,0,41000,10657,0,5041,9190,1
"22625",240000,2,1,1,31,0,0,0,0,0,0,3371,2880,6809,29324,30924,35770,2000,4015,25000,2000,5000,2000,0
"22627",210000,2,1,2,36,0,0,0,0,0,0,14516,4895,5292,8866,16809,5794,4915,5292,8872,16876,5794,2415,0
"22630",180000,2,2,2,36,0,0,0,0,0,0,802,2240,0,0,0,7322,2240,0,0,0,7322,2208,0
"22631",5e+05,2,1,1,36,0,0,0,0,0,0,238847,242326,248425,242854,226764,210947,10000,10146,10103,7108,7396,5000,0
"22635",110000,2,2,1,27,1,1,1,0,0,0,110593,111679,108455,109392,78524,75745,4363,0,4012,3120,2800,3000,0
"22636",280000,2,2,2,30,0,0,0,0,0,0,21489,0,4414,64183,61001,60601,5,4500,60000,1244,2000,4000,0
"22638",70000,2,2,1,33,0,0,0,0,0,0,31130,16171,16373,16945,21462,11128,10171,3000,1260,6138,1128,500,0
"22642",180000,2,1,2,27,0,0,0,0,0,0,2381,28048,25900,22964,21878,13715,28100,1743,1200,2000,2000,0,0
"22650",360000,2,2,1,39,0,0,0,0,0,0,4201,0,0,0,0,0,0,0,0,0,0,0,1
"22655",210000,2,2,1,34,0,0,0,0,0,0,205475,206616,212391,208931,146005,145343,9500,9207,8500,5200,5200,5000,0
"22658",120000,2,2,1,27,0,0,0,0,0,0,1164,1844,0,120680,63530,63552,1671,380,131062,2000,3000,3000,0
"22665",50000,2,2,1,48,0,0,0,0,0,0,46589,48009,48942,36545,5107,4640,2500,2174,2117,117,4853,0,0
"22667",340000,2,2,1,31,0,0,0,0,0,0,192860,189272,137255,137180,135783,135201,7332,5008,6367,4800,4941,4696,0
"22674",290000,2,2,2,30,0,0,0,0,0,0,4603,2698,6401,1864,5156,3277,2699,6491,1864,5157,3277,4883,0
"22679",1e+05,2,1,2,28,0,0,0,0,0,0,20068,21226,22573,23596,24068,24679,1800,2000,1400,863,1000,2000,0
"22684",210000,2,2,2,44,0,0,0,0,0,0,308361,314507,320167,327871,34285,30900,9408,10300,11642,1602,1500,0,1
"22689",240000,2,2,1,32,0,0,0,0,0,0,234774,231155,236914,241351,244202,115036,10000,11000,11000,10000,5000,5000,0
"22691",90000,2,3,1,44,0,0,2,1,0,0,421,9522,9223,8480,2181,2983,9422,0,79,2181,2991,2453,0
"22692",4e+05,2,3,1,44,0,0,0,0,0,0,35504,36680,35670,30364,28085,28708,5025,5044,2514,988,2004,5000,0
"22693",420000,2,2,1,46,0,0,0,0,0,0,347531,345620,344364,202241,196082,189064,13503,15031,7011,7010,7013,7015,0
"22696",210000,2,2,1,46,0,0,0,0,0,0,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,0
"22697",210000,2,1,2,30,0,0,0,0,0,0,87292,89534,89173,91489,93463,95021,4600,3789,3811,3465,3186,4389,0
"22699",1e+05,2,1,2,30,0,0,0,0,0,0,430,35993,2772,0,0,0,35993,2772,0,0,0,0,0
"22708",80000,2,1,2,23,0,0,0,0,0,0,25084,20685,30688,23674,23636,22426,1500,12000,2000,1000,1000,1100,0
"22721",2e+05,2,2,1,40,0,0,0,0,0,0,21464,22065,23382,21522,8815,4280,2000,2000,1128,4280,0,0,0
"22722",3e+05,2,1,2,33,0,0,0,0,0,0,13889,1465,2095,1215,340,1424,1465,2095,1215,340,1424,0,0
"22724",5e+05,2,1,2,37,0,0,0,0,0,0,5946,132696,141204,160275,138067,117049,140000,25012,40022,3024,0,90000,0
"22726",5e+05,2,1,2,42,0,0,0,0,0,0,237066,171440,177859,159518,186563,168083,20000,50000,10000,50000,20000,50000,0
"22729",70000,2,2,2,37,0,0,0,0,0,0,69099,69684,64801,64863,123234,60733,3018,3400,2200,2500,2500,2510,0
"22739",50000,2,1,1,46,1,0,0,0,0,0,10372,0,1684,3697,1397,0,110,1794,3697,1392,0,0,0
"22743",260000,2,2,2,33,1,1,1,0,0,0,258150,265961,258903,131150,214180,153755,20485,27,2914,159658,5592,5837,1
"22747",90000,2,2,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22749",60000,2,2,1,45,0,0,0,0,0,0,57966,3751,72334,73396,12271,24278,1900,72334,4000,2000,14000,2000,0
"22751",440000,2,1,1,41,0,0,0,0,0,0,3982,12516,15869,20849,331985,185315,16282,16031,23613,320008,5721,5376,0
"22760",280000,2,1,2,36,0,0,0,0,0,0,4126,7001,12984,0,1411,5654,7065,13046,5,1416,5654,6055,0
"22763",130000,2,2,2,36,0,0,0,0,0,0,118410,87199,90782,94261,96694,98982,5001,5001,5000,4000,4000,10001,0
"22764",610000,2,1,2,43,0,0,1,0,0,0,403546,418882,413942,420120,427886,437131,25002,8000,16385,16000,16000,34000,0
"22770",210000,2,2,1,40,0,0,0,0,0,0,2245,1789,4292,2388,4090,2375,1794,4326,2395,4102,2382,2614,0
"22777",160000,2,1,1,32,0,0,0,0,0,0,111907,106109,89231,67134,55773,46485,3805,2993,2293,1838,1687,2735,0
"22779",440000,2,1,1,36,0,0,0,0,0,0,14234,11061,19669,18613,13669,24849,11066,19669,33152,0,20000,7046,0
"22785",220000,2,2,1,41,0,0,0,0,0,0,24435,2131,36010,1050,9522,2340,2142,36204,1055,9569,6995,492,0
"22795",5e+05,2,1,2,36,0,0,0,0,0,0,13302,1040,3662,0,1770,3384,1051,3722,0,1770,3384,206,0
"22796",80000,2,3,1,31,0,0,0,0,0,0,62636,61808,22227,48215,45618,37799,5000,4000,50012,10000,10000,7177,1
"22802",440000,2,1,2,33,0,0,0,0,0,0,164269,160608,150150,139178,123627,48175,5666,5802,3577,2955,12000,1025,0
"22804",2e+05,2,2,1,45,0,1,1,1,0,0,8934,5264,6769,2487,1857,0,0,2491,0,0,0,4313,0
"22808",360000,2,3,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"22816",1e+05,2,1,1,47,1,0,0,1,1,1,0,0,800,410,20,0,0,3000,0,0,0,2500,1
"22817",150000,2,1,2,28,0,0,0,0,0,0,82559,84681,87308,89316,91458,89063,3500,4000,3500,3500,3500,3500,0
"22821",1e+05,2,2,1,36,1,1,1,1,1,1,78063,79346,77977,79071,76918,81713,3500,3300,3000,0,6500,3000,1
"22822",70000,2,2,1,37,0,0,0,0,1,0,66447,66759,68200,72972,71248,50610,2391,2518,5950,0,1782,1985,1
"22841",60000,2,1,1,28,0,0,0,0,0,1,46233,47263,48696,50385,52045,52661,2100,2500,2500,2500,1600,1500,0
"22845",70000,2,2,2,30,0,0,1,0,0,0,10705,58825,53080,49153,47139,37610,50071,0,2000,2000,2000,2000,0
"22853",490000,2,2,2,33,0,0,0,0,0,0,58308,64927,60011,49409,39945,49932,10000,8160,7000,2000,37000,3000,0
"22854",230000,2,2,2,30,0,0,0,1,0,0,3948,5899,4080,1935,1656,2351,5899,4080,0,1656,2351,3312,1
"22855",110000,2,2,1,46,0,0,0,0,0,0,2359,2410,2151,2161,1719,107591,2410,2151,2161,1719,107591,5000,1
"22872",280000,2,2,1,44,0,0,0,0,0,0,9713,264,252,2632,5410,5834,264,252,2656,5410,5834,0,0
"22877",280000,2,2,2,37,0,0,0,0,0,0,1876,2716,1876,1876,1876,1870,2716,1876,1876,1876,1870,10267,0
"22880",240000,2,1,2,34,1,0,0,0,0,0,0,0,2062,0,311,2005,0,2087,0,312,2015,224,0
"22885",180000,2,2,1,40,0,0,0,0,0,0,144481,1620,334,9379,1100,43505,1620,337,9379,1100,43505,0,0
"22892",110000,2,2,1,36,0,0,0,0,0,0,2002,1056,4680,880,880,880,1056,4756,880,880,880,880,1
"22902",390000,2,2,2,45,0,0,0,0,0,0,60082,58694,61735,63337,59693,62776,5000,5000,5000,4000,4000,4000,0
"22912",140000,2,2,1,37,0,0,0,0,0,0,137545,136820,128445,125049,119402,123055,6206,6100,6330,4400,8700,0,0
"22919",230000,2,2,2,41,0,0,0,0,0,0,24477,23722,4791,3516,7475,5352,23722,4791,3516,7475,5352,2120,0
"22926",390000,2,2,2,39,0,0,0,0,0,0,53386,52746,55535,57154,58774,62372,2000,5000,3000,3000,5000,3000,0
"22929",4e+05,2,2,1,34,0,0,0,0,0,0,41305,206028,21153,15631,14417,12228,206032,21153,15948,10000,10000,22934,0
"22933",170000,2,2,1,45,1,1,1,0,0,0,110970,117076,113778,117989,118803,121434,9460,0,6100,4210,4500,4500,1
"22944",270000,2,2,2,34,0,0,0,0,0,0,128620,2222,9076,5424,9577,8130,2222,9076,5424,9577,8130,20177,0
"22950",480000,2,1,1,43,0,0,0,0,0,0,276681,282328,288120,294000,3e+05,3493,5647,5792,5880,6000,3493,21308,0
"22954",350000,2,1,2,32,0,0,0,0,0,0,384,717,409,0,944,534,717,409,0,944,534,2281,0
"22956",380000,2,1,2,33,0,0,0,0,0,0,11924,16615,3273,9833,6580,6080,16615,3273,9833,6580,6080,4697,0
"22957",190000,2,1,2,33,0,0,0,0,0,0,211,4031,6036,4238,2907,3122,4031,6045,4247,2907,3122,12419,0
"22962",3e+05,2,2,2,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22972",150000,2,3,1,45,1,0,0,0,0,0,0,0,0,0,0,10640,0,0,0,0,10640,0,0
"22973",50000,2,2,1,33,0,0,0,0,0,0,34065,35422,32612,31842,27438,26127,3000,2011,1402,3089,3482,5000,0
"22978",290000,2,1,1,33,1,0,0,1,1,1,88176,21956,24815,24120,25218,24855,1354,3213,0,1616,0,724,1
"22980",360000,2,1,1,43,0,0,0,0,0,0,17412,18455,19245,18370,0,0,1328,1637,5000,0,0,0,0
"22982",2e+05,2,2,2,46,0,0,0,0,0,0,430,430,430,5241,430,59415,430,430,5241,439,59415,1999,0
"22988",250000,2,1,2,44,0,0,0,0,0,0,891,0,0,0,267,144,0,0,0,300,144,0,0
"22990",540000,2,1,2,37,0,0,0,0,0,0,4696,6579,1464,0,13916,12517,2033,1485,16,20016,2016,2019,0
"22995",230000,2,2,1,35,0,0,0,0,0,0,68755,35137,34305,22752,5123,0,1607,4305,1000,5123,0,2810,0
"23002",3e+05,2,2,1,42,0,0,0,0,0,0,168796,165430,147077,127270,129397,132142,7010,6000,5006,5000,5000,6000,0
"23005",360000,2,2,1,37,0,0,0,0,0,0,10072,7728,2344,9536,9043,0,7728,2344,9536,9043,0,2909,0
"23015",150000,2,1,2,35,0,0,0,0,0,0,0,26660,858,0,3600,0,26660,858,0,3600,0,458,0
"23017",180000,2,2,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1
"23020",30000,2,2,2,31,0,0,0,0,0,0,26830,30900,0,0,0,0,5000,0,0,0,0,0,0
"23030",50000,2,2,1,37,0,0,0,0,0,0,48890,49083,48102,91452,9551,9746,1787,2247,1900,382,195,199,0
"23031",1e+05,2,2,1,42,0,0,0,0,0,0,0,0,3168,0,0,550,0,3168,0,0,550,0,0
"23033",160000,2,1,2,30,0,0,0,0,0,0,86454,61510,62921,64274,66198,68126,3000,3000,3000,3000,3000,3000,1
"23046",80000,2,1,1,29,0,0,0,0,0,0,2175,358,1872,746,746,4424,358,1872,746,0,4424,0,0
"23048",80000,2,3,2,44,0,0,0,1,0,0,45412,32091,36633,35749,36353,37115,1900,5400,0,1500,1500,1600,1
"23050",270000,2,1,1,42,0,0,0,0,0,0,1870,0,8091,8350,8350,0,0,8091,1000,0,0,0,0
"23054",160000,2,1,2,35,0,0,0,0,0,0,19082,2815,27380,10028,2824,9940,2815,27380,10050,3000,9940,12498,0
"23055",240000,2,1,2,35,0,0,0,0,0,0,5757,2904,24671,2249,4505,11859,3242,24685,3535,4505,11859,12000,0
"23059",150000,2,1,2,36,0,0,0,0,0,0,43544,47751,49096,49848,52007,54161,5000,5000,3000,3000,3000,3500,0
"23064",2e+05,2,2,2,36,1,1,1,1,1,1,73459,76308,78669,75995,79781,81533,4500,4000,0,5500,3000,0,0
"23078",150000,2,2,1,28,0,0,0,0,0,0,12780,850,850,430,840,430,850,850,430,840,430,860,1
"23079",230000,2,2,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"23080",470000,2,1,1,28,0,0,0,0,0,0,178262,177644,171997,165014,158839,148035,6100,6000,7100,5100,5200,4900,0
"23081",30000,2,2,2,28,2,1,1,2,2,2,1200,1200,1200,1200,1200,600,0,0,0,0,0,0,1
"23082",1e+05,2,3,1,29,1,0,0,0,0,0,0,0,0,338,9448,1183,0,0,4838,9448,4183,1485,0
"23083",30000,2,3,1,34,0,0,0,1,0,0,8090,0,3398,2855,2115,521,0,6253,0,2115,0,2000,1
"23095",4e+05,2,2,1,34,0,0,0,0,0,0,45514,42620,28584,40673,38068,24418,4854,5005,14218,1722,1438,3381,0
"23098",140000,2,2,2,31,1,0,0,0,0,0,0,0,0,76,76,76,0,0,76,0,0,0,1
"23103",130000,2,1,2,32,0,0,0,0,0,0,126164,126080,129104,130745,127344,127809,6500,7000,8000,5000,4500,4500,0
"23108",50000,2,2,1,44,1,1,1,1,1,1,24622,26999,28071,27326,28769,28170,3100,1800,0,2200,0,2700,1
"23116",90000,2,3,1,35,0,0,0,0,0,0,35872,35687,35538,34780,34468,30520,1578,1583,1773,1294,1248,1276,0
"23119",70000,2,2,1,39,0,0,0,0,0,0,54801,52714,18596,9760,0,0,5336,1268,1052,0,0,0,0
"23120",110000,2,2,1,38,0,0,0,0,0,0,4976,2532,3102,1979,690,1042,2532,3102,1979,690,1042,8420,0
"23121",70000,2,3,1,32,0,0,0,0,0,0,70122,69080,68530,69753,70111,70212,2431,3112,3000,2438,2500,2554,0
"23126",80000,2,3,1,48,0,0,0,0,0,0,3188,6239,7304,5050,5357,5466,6239,1185,1000,307,109,112,0
"23127",50000,2,1,2,33,0,0,0,0,0,0,13452,14524,15586,16622,17344,17864,1300,1300,1300,1000,800,1000,0
"23132",50000,2,2,2,48,1,2,2,1,1,1,10024,9723,9427,9075,10037,12503,0,0,0,1000,0,264,0
"23149",20000,2,2,1,29,1,1,1,0,0,0,19098,19953,18756,19968,15333,10056,1474,0,2403,0,6000,0,0
"23150",2e+05,2,3,2,33,1,1,0,0,0,0,18021,17374,15463,17314,14245,0,0,3027,6223,0,0,0,0
"23151",2e+05,2,2,1,40,0,0,0,0,0,0,531,0,2358,2477,958,11312,0,2358,2477,958,11312,0,0
"23162",250000,2,1,2,32,0,0,0,0,0,0,10495,2150,46975,10880,8974,36805,2150,46975,10890,8974,30000,65325,0
"23164",270000,2,1,1,40,0,0,0,0,0,0,9658,8714,6425,10116,15953,19556,8781,6425,6000,8000,6000,6000,0
"23170",450000,2,3,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23183",270000,2,1,1,44,0,0,0,0,0,0,0,2894,25417,3839,1794,2459,3000,25500,4000,2000,2459,10000,0
"23185",20000,2,2,2,46,0,0,0,0,0,0,189,2249,3551,6180,0,0,2249,3551,5000,0,0,0,1
"23186",20000,2,2,1,32,0,0,0,1,1,1,8217,9910,12146,11954,14750,14371,2000,2400,600,3000,0,600,1
"23201",1e+05,2,2,2,31,0,0,0,0,0,0,91344,92309,94421,97486,97604,97241,3309,4421,5486,3400,3541,3894,1
"23208",310000,2,1,1,32,0,0,0,0,0,0,141203,84594,66624,48213,144758,601,7000,5500,4000,1e+05,601,360,0
"23211",140000,2,2,2,33,0,0,0,0,0,1,59097,59655,60992,62253,69594,68262,2137,2300,2278,9300,0,3000,0
"23213",30000,2,3,1,33,0,0,0,0,0,0,29666,29033,29345,29125,29859,29016,1763,1676,1456,1190,1056,1592,0
"23214",230000,2,2,1,32,0,0,0,0,0,0,399,1560,1766,2720,3720,0,1560,1046,1000,1000,0,0,0
"23222",180000,2,1,2,31,0,0,0,0,0,0,766,243,243,243,4889,243,243,243,243,4889,243,13868,0
"23223",60000,2,2,2,31,1,1,0,0,0,1,20544,19921,20993,21736,23172,22661,0,1700,1400,1800,0,1800,0
"23224",310000,2,2,2,31,0,0,0,1,1,0,86082,78328,78380,77102,66828,58520,3550,6000,2559,45,3033,3000,0
"23231",110000,2,1,1,31,1,1,2,2,2,2,76817,89765,87486,90126,94687,97585,15200,0,5000,7000,5000,5000,0
"23232",50000,2,1,2,32,0,0,0,0,0,0,5458,5175,12950,11188,12167,14873,1500,7956,3188,2200,7000,2810,0
"23243",30000,2,2,1,35,0,0,0,0,0,0,25239,26847,26319,26868,25345,26781,3000,3000,2000,3304,2000,3000,0
"23244",150000,2,2,1,45,0,0,0,0,0,0,141292,131970,136267,138934,140315,139258,4719,6419,6436,5113,5210,5549,0
"23248",1e+05,2,1,1,49,1,1,0,0,0,1,103307,97590,99560,95952,98744,97896,0,4700,4400,6000,2000,4000,1
"23254",80000,2,2,1,35,1,1,1,1,0,0,78959,76699,81477,79035,28503,29711,0,6800,0,1000,2000,1500,1
"23262",360000,2,2,2,45,0,0,1,1,0,0,0,2500,2500,0,0,0,2500,0,0,0,0,0,0
"23268",260000,2,1,1,38,0,0,0,0,0,0,16995,12947,31394,26254,6522,0,3087,33000,2000,6522,0,5320,0
"23269",140000,2,1,1,39,0,0,0,0,0,0,27942,29472,30579,31227,34898,35528,2000,1600,2000,5000,2000,30000,0
"23273",160000,2,1,1,36,0,0,0,0,0,0,1714,2845,3342,171,1770,837,2845,1000,171,1770,837,299,0
"23274",5e+05,2,2,1,43,0,0,0,0,0,0,374802,355323,352868,353297,377371,365278,14000,14500,13000,13000,15000,15000,0
"23278",5e+05,2,2,2,39,0,0,0,0,0,0,229332,161360,117606,18343,15737,203291,7400,6000,1889,3781,208122,6084,0
"23284",150000,2,1,2,36,0,0,0,0,0,1,127204,247984,125502,129589,133145,139322,5900,5000,6163,7200,10500,4900,1
