,x,p
2866,0.146978199,0.128143847
2867,2.308555119,0.69775326
2868,0.050058257,0.047671886
2869,0.119352532,0.106626401
2870,0.455389343,0.312898638
2871,0.164656815,0.141377969
2872,3.009172481,0.750571968
2873,0.217334005,0.178532764
2874,0.181686255,0.153751687
2875,0.227365772,0.185246955
2876,0.179666364,0.152302693
2877,0.094555511,0.086387132
2878,0.198513361,0.165632998
2879,0.148740934,0.129481705
2880,0.149267764,0.129880754
2881,0.137135146,0.120597052
2882,0.124190552,0.110471087
2883,3.033840043,0.75209726
2884,1.394505814,0.582377293
2885,0.196787739,0.164429943
2886,0.211221808,0.174387388
2887,0.190116366,0.159746031
2888,0.197003864,0.164580808
2889,0.207712065,0.171988068
2890,0.092691761,0.084828828
2891,0.09148398,0.083816146
2892,0.129413158,0.114584425
2893,0.121327623,0.108199977
2894,0.776864386,0.437210849
2895,2.95E-06,2.95477E-06
2896,0.127544827,0.113117301
2897,0.216724519,0.178121272
2898,0.818719999,0.450162751
2899,0.039712438,0.038195598
2900,0.800573269,0.444621323
2901,0.123041966,0.109561325
2902,0.134042724,0.118199007
2903,0.097151724,0.088549033
2904,1.173905153,0.53999833
2905,0.164760405,0.141454332
2906,0.172592802,0.147189034
2907,0.172483662,0.147109651
2908,0.152913123,0.132631957
2909,0.870334239,0.465336206
2910,0.119217797,0.106518854
2911,0.189437922,0.159266758
2912,0.154261874,0.133645473
2913,0.170999925,0.14602898
2914,0.234102982,0.189694852
2915,0.119575492,0.106804314
2916,0.089937243,0.082515983
2917,0.113126397,0.101629426
2918,1.955829897,0.661685538
2919,0.132111396,0.116694696
2920,0.193392181,0.162052495
2921,0.196753158,0.164405798
2922,0.186366897,0.157090439
2923,1.19058028,0.543499953
2924,0.17060596,0.145741578
2925,0.129244931,0.114452523
2926,0.165583784,0.142060816
2927,0.145330439,0.126889528
2928,1.53368785,0.60531839
2929,0.115545562,0.103577627
2930,0.110590838,0.099578381
2931,0.179937881,0.152497758
2932,0.175630747,0.149392781
2933,0.178480578,0.151449741
2934,0.175516165,0.149309869
2935,0.168549436,0.144238173
2936,0.103516917,0.093806371
2937,0.156697528,0.135469753
2938,0.124265146,0.110530106
2939,0.148228939,0.129093541
2940,0.106203961,0.096007576
2941,0.108677205,0.098024208
2942,0.102252858,0.092767152
2943,0.183589109,0.155112199
2944,0.189302219,0.159170828
2945,0.174429537,0.148522778
2946,0.774621403,0.436499527
2947,0.093469967,0.085480141
2948,0.162483442,0.139772694
2949,1.800894877,0.642971249
2950,0.086427703,0.07955219
2951,0.138262035,0.121467668
2952,0.211181526,0.17435993
2953,0.101432246,0.092091226
2954,0.133939605,0.118118818
2955,0.331850298,0.249164864
2956,2.52668517,0.716447612
2957,0.224495262,0.183336979
2958,0.169751949,0.145117902
2959,0.895986869,0.472570187
2960,0.165290996,0.141845253
2961,0.145072531,0.126692875
2962,0.218268085,0.179162606
2963,0.198736423,0.165788258
2964,0.235686755,0.190733416
2965,0.155886239,0.134862959
2966,0.184753838,0.155942806
2967,0.197877735,0.165190261
2968,0.102112032,0.092651227
2969,0.069920075,0.065350746
2970,0.771808992,0.435605077
2971,0.069883252,0.065318577
2972,0.786971713,0.440394052
2973,0.185685702,0.156606175
2974,0.155564183,0.134621845
2975,1.561706044,0.609635148
2976,0.201288332,0.167560382
2977,0.208916199,0.172812805
2978,0.207406135,0.171778268
2979,0.20872638,0.172682903
2980,2.252608882,0.692554489
2981,0.648021087,0.393211648
2982,0.188679092,0.158730051
2983,0.739835812,0.425233121
2984,0.120879951,0.107843798
2985,0.128171542,0.113609976
2986,0.141264646,0.123779043
2987,0.620201773,0.382792923
2988,0.023552088,0.023010151
2989,0.250215453,0.200137866
2990,0.113921778,0.102270896
2991,0.2175517,0.17867964
2992,0.145592271,0.127089083
2993,0.607354935,0.377859875
2994,0.194239605,0.162647097
2995,0.133195948,0.117540085
2996,1.159966109,0.537029773
2997,1.145443812,0.533895973
2998,0.224126665,0.183091074
2999,0.100449139,0.091280129
3000,0.172079851,0.146815808
3001,0.099120872,0.090181958
3002,0.173536941,0.147875141
3003,0.715642964,0.417128143
3004,0.172190373,0.146896252
3005,0.142291212,0.124566494
3006,0.119742862,0.106937821
3007,0.22815212,0.185768617
3008,0.138906816,0.12196504
3009,0.113112276,0.10161803
3010,0.112323224,0.100980742
3011,0.14096002,0.1235451
3012,0.368459564,0.269251335
3013,0.149453138,0.13002108
3014,0.150056196,0.130477273
3015,0.164627081,0.141356047
3016,0.139445596,0.122380214
3017,0.182679104,0.154462105
3018,0.520465661,0.342306752
3019,0.192188108,0.161206194
3020,0.666464842,0.399927334
3021,0.093911859,0.085849566
3022,0.147912975,0.128853823
3023,0.198662004,0.165736466
3024,2.667637456,0.727344916
3025,0.485766583,0.326946769
3026,0.193687143,0.162259553
3027,0.185057999,0.156159445
3028,0.168161308,0.143953842
3029,1.358031676,0.575917487
3030,0.621658454,0.38334734
3031,0.790717354,0.441564579
3032,0.596852721,0.373768171
3033,0.123683963,0.110070061
3034,1.476559906,0.596214088
3035,0.103344083,0.09366442
3036,0.201638985,0.167803298
3037,0.167275172,0.143303975
3038,0.158998477,0.137186097
3039,2.324876691,0.699236966
3040,0.095247773,0.08696459
3041,0.133298626,0.117620037
3042,0.270290123,0.212778261
3043,0.162047782,0.139450189
3044,0.736873015,0.424252671
3045,0.157302454,0.135921646
3046,0.102943624,0.093335346
3047,0.518448976,0.341433255
3048,0.138064615,0.121315269
3049,0.198779826,0.165818461
3050,0.220686136,0.180788599
3051,0.28406967,0.221226057
3052,0.135455694,0.119296327
3053,0.199248364,0.16614437
3054,0.331964423,0.249229197
3055,0.357103381,0.263136461
3056,0.130959989,0.115795422
3057,0.165995328,0.142363631
3058,0.168144748,0.143941706
3059,2.976909883,0.748548489
3060,0.20553254,0.170491076
3061,0.105886874,0.095748378
3062,0.212803847,0.175464357
3063,0.109146202,0.098405604
3064,0.183125729,0.154781292
3065,0.131218392,0.1159974
3066,0.1331767,0.117525096
3067,0.165786091,0.142209701
3068,0.178184876,0.151236771
3069,0.14690559,0.128088651
3070,0.067106604,0.062886504
3071,0.166541545,0.142765207
3072,17.32763999,0.945437601
3073,0.171422848,0.146337293
3074,1.000765986,0.500191423
3075,0.216695449,0.178101635
3076,2.102280649,0.677656501
3077,0.14122885,0.123751559
3078,0.440507968,0.305800438
3079,0.183863911,0.155308316
3080,1.361470645,0.576535071
3081,0.290595846,0.225164095
3082,1.977754125,0.664176437
3083,0.222913713,0.182280819
3084,0.175384758,0.149214763
3085,0.17132552,0.14626636
3086,0.13230024,0.116842013
3087,0.164960364,0.141601697
3088,0.035844136,0.034603793
3089,1.444739352,0.590958439
3090,0.167960208,0.143806447
3091,0.232727413,0.188790653
3092,0.20379749,0.169295494
3093,0.259796546,0.206221034
3094,0.134393669,0.118471808
3095,0.179326752,0.15205858
3096,0.587670804,0.370146508
3097,0.185876776,0.156742066
3098,0.193198358,0.161916379
3099,0.160022112,0.137947467
3100,0.11581843,0.103796843
3101,0.201691057,0.167839359
3102,0.146402227,0.127705812
3103,0.146874594,0.128065087
3104,0.863763402,0.463451209
3105,0.204086805,0.169495093
3106,0.200617506,0.167095269
3107,0.162889844,0.140073322
3108,0.753379892,0.429672939
3109,0.237457108,0.191891183
3110,0.093225138,0.085275333
3111,0.661860356,0.398264724
3112,0.708508346,0.414694109
3113,0.714582273,0.416767561
3114,0.333982777,0.250365134
3115,0.194521123,0.16284444
3116,0.131086775,0.115894534
3117,0.345773908,0.256933134
3118,0.176331533,0.149899521
3119,1.872878709,0.651917083
3120,0.075027987,0.069791659
3121,0.141414351,0.123893967
3122,0.193988289,0.162470847
3123,0.746001618,0.427262845
3124,0.16345205,0.140488858
3125,0.08948141,0.082132113
3126,0.588649828,0.370534663
3127,0.140509229,0.123198678
3128,0.207714933,0.171990035
3129,0.817988498,0.449941514
3130,3.763868319,0.790086557
3131,0.134837725,0.118816746
3132,0.589342053,0.370808821
3133,0.146783155,0.127995562
3134,0.159840304,0.137812338
3135,0.512341867,0.338773844
3136,0.195374426,0.163442033
3137,0.122818727,0.109384288
3138,1.134514343,0.531509356
3139,0.114520917,0.102753493
3140,0.546802252,0.35350495
3141,0.145404027,0.126945622
3142,0.650261333,0.394035369
3143,0.185366842,0.156379304
3144,0.187030178,0.157561435
3145,0.068865341,0.064428454
3146,0.146515772,0.127792199
3147,0.395405945,0.283362663
3148,0.210845158,0.17413057
3149,0.1540633,0.133496404
3150,0.093383345,0.085407689
3151,0.178425853,0.151410335
3152,0.055291527,0.052394552
3153,0.967554912,0.491754973
3154,0.107352092,0.096944859
3155,0.578786556,0.366602156
3156,0.098649295,0.089791433
3157,0.133053852,0.117429416
3158,0.166690145,0.142874392
3159,0.325087864,0.245333063
3160,0.716645844,0.417468662
3161,0.171688221,0.146530636
3162,0.132295868,0.116838603
3163,0.209828155,0.17343633
3164,0.254415326,0.202815862
3165,0.127843552,0.113352204
3166,0.923179306,0.480027683
3167,0.170398428,0.145590103
3168,0.190578836,0.16007242
3169,0.230334137,0.187212669
3170,0.205282372,0.170318903
3171,1.508404136,0.601340157
3172,0.88527521,0.469573463
3173,1.090539786,0.521654643
3174,0.16752232,0.143485325
3175,0.159569389,0.137610902
3176,0.165272689,0.141831771
3177,0.428874576,0.300148511
3178,0.161551246,0.139082323
3179,0.199682426,0.166446071
3180,0.452388699,0.311479082
3181,0.237399593,0.191853621
3182,0.136664956,0.12023328
3183,0.200703309,0.16715479
3184,1.542597534,0.60670142
3185,0.727845091,0.421244413
3186,0.199272737,0.166161317
3187,0.163701467,0.140673077
3188,3.218698853,0.762960089
3189,1.789974172,0.641573743
3190,0.196853007,0.164475508
3191,0.748344769,0.428030433
3192,1.564318825,0.610032891
3193,0.676984136,0.403691437
3194,0.178329147,0.151340691
3195,0.169223261,0.14473135
3196,0.551513669,0.355468134
3197,0.154655558,0.13394086
3198,0.572501928,0.364070732
3199,0.137673998,0.121013575
3200,0.239857664,0.193455806
3201,0.190524953,0.160034405
3202,0.189345825,0.159201656
3203,0.195373137,0.16344113
3204,0.160652435,0.138415628
3205,0.060556815,0.057099077
3206,1.179893757,0.541262047
3207,2.088390904,0.676206791
3208,0.206774041,0.171344456
3209,1.823683486,0.645852658
3210,0.133873869,0.118067691
3211,0.117600918,0.105226218
3212,0.510710799,0.338059938
3213,0.399419386,0.285417931
3214,0.148324888,0.12916631
3215,0.160278193,0.138137728
3216,1.639489952,0.621138925
3217,0.149609615,0.130139495
3218,0.111827882,0.10058021
3219,1.994335268,0.666036061
3220,0.149898441,0.130357983
3221,0.123851726,0.110202906
3222,0.204223585,0.169589425
3223,1.695672276,0.629035024
3224,0.198085488,0.16533502
3225,0.205220894,0.170276581
3226,0.203438379,0.169047607
3227,0.163815437,0.14075723
3228,0.182971901,0.154671384
3229,2.120000065,0.679487186
3230,0.224265962,0.183184021
3231,0.311906806,0.237750734
3232,0.713397222,0.416364176
3233,0.145153968,0.12675498
3234,0.16906481,0.14461543
3235,0.218719037,0.179466333
3236,0.123572651,0.109981896
3237,0.230640248,0.187414843
3238,1.005948184,0.501482637
3239,0.207404484,0.171777135
3240,5.806624547,0.853084301
3241,0.184438918,0.155718387
3242,0.115392981,0.103455
3243,0.791961302,0.441952235
3244,0.216597088,0.178035186
3245,1.779083256,0.64016911
3246,0.206276247,0.171002494
3247,0.195279373,0.163375506
3248,0.243176416,0.195608936
3249,0.205164496,0.170237753
3250,1.695060907,0.628950872
3251,0.110306311,0.099347639
3252,2.420040741,0.707605822
3253,0.158378521,0.136724325
3254,0.154246433,0.133633883
3255,0.631760677,0.387165033
3256,0.199583373,0.166377242
3257,0.254234784,0.202701111
3258,2.142307938,0.681762571
3259,3.215719309,0.762792556
3260,0.128370189,0.113766023
3261,0.202498353,0.16839803
3262,0.124715344,0.110886141
3263,0.243652767,0.195917038
3264,0.173534229,0.147873172
3265,0.562233888,0.359890982
3266,0.210237996,0.173716241
3267,0.138085449,0.121331355
3268,0.182988884,0.154683519
3269,1.09E-05,1.08701E-05
3270,0.160937836,0.138627436
3271,0.124147142,0.110436737
3272,0.763552019,0.432962572
3273,0.210391348,0.173820928
3274,0.167521738,0.143484899
3275,0.373613735,0.271993302
3276,0.159883779,0.137844654
3277,0.937627225,0.483904857
3278,0.217501944,0.178646075
3279,0.100872041,0.091629215
3280,0.137134211,0.120596329
3281,2.791969954,0.73628483
3282,0.182958955,0.154662133
3283,2.617162803,0.723540229
3284,0.325832627,0.245756984
3285,0.131904876,0.116533535
3286,0.163109578,0.140235779
3287,2.721330609,0.731278915
3288,0.117037071,0.104774563
3289,0.109198901,0.09844844
3290,1.875470086,0.652230776
3291,0.193313956,0.161997565
3292,0.583187316,0.368362802
3293,6.282438997,0.862683367
3294,0.118608522,0.1060322
3295,0.615208738,0.380884974
3296,0.702824318,0.412740358
3297,0.138061947,0.121313209
3298,0.155125236,0.134293003
3299,0.168457878,0.144171117
3300,0.152947861,0.13265809
3301,0.161256297,0.138863658
3302,0.169545165,0.144966753
3303,0.16778836,0.143680452
3304,1.100543388,0.523932709
3305,0.166110607,0.142448415
3306,0.246065674,0.197474081
3307,0.118753257,0.106147854
3308,0.170567071,0.145713198
3309,0.210663124,0.174006394
3310,0.176633634,0.150117784
3311,0.153976061,0.133430897
3312,0.610400087,0.379036298
3313,0.143107925,0.125191963
3314,0.148522216,0.129315927
3315,0.822327767,0.451251296
3316,0.117764118,0.105356861
3317,0.103315611,0.093641031
3318,3.957090465,0.798268761
3319,0.170135515,0.145398129
3320,0.163342989,0.140408281
3321,0.167486923,0.143459357
3322,0.171510569,0.146401213
3323,0.215734886,0.177452246
3324,0.206995363,0.171496403
3325,0.148628936,0.129396824
3326,1.182739383,0.541860101
3327,7.669435166,0.884652232
3328,0.166216307,0.142526139
3329,0.173523374,0.14786529
3330,0.156846828,0.135581327
3331,0.152494474,0.132316881
3332,0.669272242,0.400936543
3333,0.136112061,0.119805137
3334,0.182855631,0.154588292
3335,0.154173624,0.13357923
3336,0.326145689,0.245935037
3337,0.123902308,0.110242952
3338,0.147502198,0.128541974
3339,0.127890738,0.113389297
3340,0.170440586,0.145620878
3341,0.151426927,0.131512407
3342,0.274214679,0.215202888
3343,0.161352136,0.138934722
3344,0.212026664,0.174935643
3345,0.930351227,0.481959559
3346,2.611137865,0.723078975
3347,0.734360489,0.423418599
3348,0.144765378,0.126458557
3349,0.175489548,0.149290607
3350,0.63495127,0.388360975
3351,0.171802031,0.146613529
3352,0.124904769,0.11103586
3353,0.185864955,0.156733661
3354,0.148227515,0.129092461
3355,0.105368977,0.09532471
3356,0.118961388,0.106314114
3357,0.159877323,0.137839856
3358,0.498759345,0.332781475
3359,0.754767658,0.430123985
3360,0.771898346,0.435633538
3361,5.313891883,0.841619081
3362,0.137331493,0.12074887
3363,0.090253498,0.082782122
3364,0.155018975,0.134213358
3365,0.205177344,0.170246599
3366,0.162610485,0.139866694
3367,0.121979577,0.108718179
3368,0.175587985,0.14936184
3369,0.241394904,0.194454563
3370,0.199479947,0.166305362
3371,0.127414324,0.11301464
3372,0.148542479,0.129331289
3373,0.205438083,0.170426076
3374,3.10E-06,3.10389E-06
3375,0.648776659,0.393489716
3376,0.326401276,0.24608034
3377,0.213288065,0.175793425
3378,0.197417656,0.164869505
3379,2.529046162,0.716637314
3380,0.898704036,0.473324973
3381,0.148461604,0.129269976
3382,0.08816938,0.081025419
3383,0.185894393,0.156754593
3384,0.159328682,0.137431847
3385,3.314184139,0.768206463
3386,0.146093066,0.127470508
3387,0.085082616,0.078411187
3388,0.206627936,0.171244117
3389,0.147337743,0.128417063
3390,0.135532489,0.119355888
3391,0.149228221,0.129850815
3392,0.181975174,0.153958541
3393,0.152389646,0.132237951
3394,0.163454384,0.140490582
3395,0.158695031,0.136960138
3396,0.173747059,0.148027684
3397,1.015804322,0.503920103
3398,1.528189923,0.604460096
3399,0.183758357,0.155232997
3400,0.215912795,0.177572599
3401,0.190432506,0.159969175
3402,0.095393697,0.08708622
3403,0.195553135,0.16356708
3404,0.154538284,0.133852889
3405,0.20224612,0.168223558
3406,0.093360019,0.085388177
3407,0.171422925,0.146337348
3408,0.160288535,0.13814541
3409,0.176237109,0.149831278
3410,0.095751755,0.087384533
3411,0.32503578,0.245303399
3412,0.186917665,0.157481577
3413,0.141272436,0.123785024
3414,1.47775629,0.596409056
3415,0.120553325,0.107583746
3416,5.210848528,0.838991404
3417,0.172216976,0.146915613
3418,0.100011108,0.090918271
3419,0.16647194,0.142714055
3420,3.075439357,0.754627682
3421,0.153809953,0.133306141
3422,0.136630917,0.120206933
3423,0.120605274,0.107625117
3424,0.139038648,0.122066664
3425,0.151578038,0.131626371
3426,2.070158747,0.674283943
3427,0.03743264,0.036081996
3428,0.210731833,0.174053269
3429,0.584505563,0.3688883
3430,0.161894206,0.139336443
3431,0.216830952,0.178193159
3432,0.140911604,0.123507907
3433,0.152795127,0.132543176
3434,0.163380851,0.140436256
3435,0.17274746,0.1473015
3436,2.348051275,0.701318792
3437,0.085907096,0.079110908
3438,0.241609817,0.194593997
3439,0.209977602,0.17353842
3440,0.215370779,0.177205823
3441,0.99818279,0.499545284
3442,0.225236688,0.183831165
3443,0.042653998,0.040909063
3444,0.153591911,0.133142327
3445,0.123858085,0.11020794
3446,0.135855757,0.119606522
3447,2.86182483,0.74105506
3448,0.127888883,0.113387839
3449,0.209079467,0.172924504
3450,1.196430195,0.544715784
3451,0.932337798,0.482492139
3452,0.218930456,0.179608652
3453,2.047097241,0.67181881
3454,0.662429338,0.398470674
3455,0.172882909,0.147399973
3456,1.410514056,0.585150729
3457,0.188656305,0.158713923
3458,0.619405387,0.382489395
3459,0.192068392,0.161121957
3460,0.173013034,0.147494553
3461,0.126136751,0.112008378
3462,0.199058625,0.166012421
3463,0.334944855,0.250905387
3464,0.182906933,0.154624956
3465,0.237242628,0.191751094
3466,0.156352486,0.135211787
3467,0.137951371,0.121227826
3468,0.263782241,0.20872444
3469,0.121270076,0.108154207
3470,0.174597637,0.148644635
3471,0.146550265,0.127818439
3472,0.161448428,0.13900611
3473,0.710564808,0.415397771
3474,0.737709714,0.42452989
3475,1.911389138,0.656521354
3476,0.189893106,0.159588374
3477,0.765474756,0.43358012
3478,0.209114264,0.172948306
3479,0.163663599,0.140645114
3480,0.140024447,0.122825828
3481,0.453321548,0.311921026
3482,0.17086283,0.14592899
3483,0.145363227,0.126914522
3484,2.073217239,0.674608099
3485,0.179766155,0.152374396
3486,0.204328479,0.169661752
3487,2.751310914,0.733426521
3488,0.228522279,0.186013948
3489,0.218568771,0.179365151
3490,0.141311366,0.123814911
3491,9.017481147,0.900174506
3492,0.133640608,0.117886222
3493,0.171116397,0.146113911
3494,0.122633197,0.109237102
3495,0.105385328,0.095338092
3496,0.30982953,0.236541873
3497,0.695990041,0.410373896
3498,14.12218765,0.933872002
3499,0.201116279,0.16744114
3500,0.472456892,0.32086297
3501,0.241567973,0.194566853
3502,0.153811536,0.133307331
3503,0.11251999,0.101139747
3504,0.13178325,0.116438593
3505,0.696184246,0.410441405
3506,0.84122422,0.456883095
3507,0.220788921,0.180857573
3508,0.11137811,0.100216217
3509,0.064700606,0.060768826
3510,0.199754673,0.166496266
3511,0.127656668,0.113205262
3512,0.577050983,0.365905091
3513,0.131463038,0.116188539
3514,0.153998429,0.133447694
3515,0.167530024,0.143490977
3516,0.213598896,0.176004524
3517,0.175450792,0.149262558
3518,0.144946523,0.126596762
3519,0.14728537,0.128377275
3520,0.096898318,0.088338469
3521,0.129349929,0.114534854
3522,0.193503394,0.162130577
3523,0.318838072,0.2417568
3524,0.243437074,0.195777558
3525,0.663630693,0.398905055
3526,0.172067877,0.146807092
3527,0.234195141,0.189755358
3528,2.993041394,0.749564329
3529,0.372968303,0.271651066
3530,0.197698729,0.165065491
3531,0.692866969,0.409286129
3532,1.712257647,0.631303464
3533,0.160445657,0.138262103
3534,0.228267291,0.185844964
3535,0.145333371,0.126891763
3536,11.38046529,0.919227592
3537,0.492342671,0.329912614
3538,0.142727946,0.124901073
3539,0.723204095,0.419685687
3540,0.204488182,0.169771846
3541,0.128588846,0.113937726
3542,0.210639918,0.173990561
3543,0.321069468,0.243037536
3544,0.169277667,0.144771146
3545,0.786303792,0.440184808
3546,0.15377322,0.133278548
3547,0.561857009,0.359736522
3548,0.187585028,0.157955029
3549,0.164301619,0.141116028
3550,0.171580617,0.14645225
3551,0.174248421,0.148391446
3552,0.169164862,0.14468863
3553,0.191872526,0.1609841
3554,0.12539009,0.111419224
3555,0.175629291,0.149391728
3556,0.159664202,0.13768141
3557,0.130523257,0.115453845
3558,0.564255974,0.360718439
3559,1.05887611,0.514298119
3560,0.125182126,0.11125499
3561,0.113655235,0.102056033
3562,0.168387779,0.144119771
3563,0.104231328,0.094392656
3564,0.127654116,0.113203255
3565,0.167853577,0.143728273
3566,0.240333522,0.19376524
3567,0.192243078,0.161244868
3568,0.10355933,0.093841198
3569,0.123000243,0.109528242
3570,0.142042971,0.124376205
3571,0.20470889,0.169923947
3572,0.850486341,0.459601523
3573,0.158726362,0.136983473
3574,0.125847036,0.111779871
3575,0.022593211,0.022094035
3576,0.147201524,0.128313571
3577,0.270123603,0.212675051
3578,0.144839238,0.126514914
3579,0.158779043,0.137022708
3580,0.188291122,0.15845538
3581,0.195860097,0.163781782
3582,1.938816741,0.659726996
3583,0.100018096,0.090924046
3584,0.114489285,0.102728027
3585,0.876899302,0.467206366
3586,1.406126597,0.58439427
3587,0.042103346,0.040402275
3588,0.127510628,0.1130904
3589,0.092494365,0.084663471
3590,0.196252018,0.164055747
3591,0.172099524,0.146830129
3592,0.163244409,0.140335434
3593,0.541101416,0.351113438
3594,0.157269167,0.135896792
3595,0.278419498,0.217784145
3596,0.144858322,0.126529475
3597,0.166155979,0.142481779
3598,0.105469015,0.095406577
3599,0.161801883,0.139268051
3600,1.80704504,0.64375349
3601,0.162562798,0.139831413
3602,0.278079366,0.217575977
3603,0.090182356,0.082722267
3604,0.165627559,0.142093036
3605,0.152341726,0.132201866
3606,0.234478894,0.189941598
3607,1.741479587,0.635233469
3608,0.281347828,0.219571783
3609,0.162866886,0.140056345
3610,0.209281099,0.173062408
3611,0.141356996,0.123849941
3612,0.082924864,0.076574901
3613,0.174453806,0.148540372
3614,0.154518713,0.133838206
3615,0.063938016,0.060095621
3616,1.038999956,0.509563501
3617,0.296909064,0.228935916
3618,0.111981776,0.100704686
3619,1.162636625,0.537601468
3620,0.790150308,0.441387689
3621,0.135577214,0.119390573
3622,0.189122652,0.159043856
3623,0.11161594,0.100408726
3624,0.062015057,0.058393765
3625,0.183167776,0.154811329
3626,0.142938872,0.125062569
3627,1.816068542,0.644895007
3628,0.63791873,0.389469098
3629,0.192074129,0.161125994
3630,0.170164569,0.145419348
3631,0.133564647,0.117827111
3632,1.262040193,0.557921206
3633,0.112409272,0.101050283
3634,0.191341994,0.160610467
3635,0.211857652,0.174820576
3636,0.180205107,0.152689652
3637,0.081977618,0.075766464
3638,0.121435646,0.10828588
3639,0.133909984,0.11809578
3640,0.119588425,0.106814631
3641,0.13512342,0.119038527
3642,0.152887977,0.132613038
3643,0.19750753,0.164932182
3644,0.160959596,0.138643581
3645,0.057967828,0.054791674
3646,0.142857647,0.125000386
3647,0.634948962,0.388360112
3648,0.13903102,0.122060784
3649,0.052610586,0.049981053
3650,0.163009169,0.140161551
3651,0.096831897,0.088283261
3652,0.173002274,0.147486734
3653,0.131950259,0.116568955
3654,0.137192617,0.120641494
3655,0.166631766,0.142831501
3656,0.073831751,0.068755418
3657,0.126983406,0.112675488
3658,13.18391864,0.929497622
3659,0.166215046,0.142525212
3660,0.680594056,0.404972309
3661,0.099473897,0.090474087
3662,0.112778128,0.101348261
3663,0.139402445,0.122346977
3664,0.678750629,0.404318913
3665,0.169583283,0.144994619
3666,0.141830918,0.12421359
3667,2.625914776,0.724207528
3668,0.106198622,0.096003213
3669,0.155177414,0.134332106
3670,0.116456473,0.104309013
3671,0.112593528,0.101199157
3672,0.203890043,0.169359357
3673,0.198175692,0.165397857
3674,1.885912845,0.653489189
3675,0.129250136,0.114456604
3676,0.134644268,0.118666504
3677,0.165063396,0.141677609
3678,0.104134556,0.094313284
3679,0.514922538,0.339900242
3680,0.172057946,0.146799863
3681,0.222872989,0.182253587
3682,2.433506243,0.708752532
3683,0.19362196,0.162213805
3684,0.158679409,0.136948502
3685,2.145751463,0.682110932
3686,0.194036277,0.162504507
3687,0.198029628,0.165296102
3688,1.189838903,0.543345404
3689,1.045497445,0.511121364
3690,0.194292976,0.162684517
3691,0.1749583,0.148905965
3692,0.117024967,0.104764862
3693,0.162820839,0.140022292
3694,0.218878242,0.179573509
3695,0.179726363,0.152345805
3696,0.22693149,0.184958567
3697,4.753466125,0.826191729
3698,0.19469668,0.162967457
3699,0.082955565,0.076601079
3700,0.136784803,0.120326031
3701,1.146855751,0.534202519
3702,0.058906691,0.055629728
3703,0.145930846,0.127346992
3704,0.144301965,0.126104795
3705,0.113851759,0.102214463
3706,0.140647411,0.123304897
3707,0.179115326,0.151906537
3708,0.248933817,0.19931706
3709,0.185878874,0.156743558
3710,0.088375313,0.0811993
3711,0.618676453,0.382211314
3712,0.163349931,0.14041341
3713,0.129236668,0.114446043
3714,15.13939605,0.938039813
3715,0.209368745,0.173122338
3716,0.134661621,0.118679982
3717,0.122665269,0.109262549
3718,0.535256397,0.348643001
3719,0.130065339,0.115095415
3720,0.179576907,0.152238405
3721,0.467300948,0.318476553
3722,0.097036508,0.088453308
3723,0.064281157,0.060398661
3724,1.371482345,0.578322815
3725,0.174757018,0.14876014
3726,0.182946861,0.15465349
3727,7.374803223,0.880594209
3728,0.099609115,0.090585931
3729,0.181897435,0.153902894
3730,0.18927565,0.159152043
3731,0.574755763,0.364980892
3732,0.131178683,0.115966368
3733,0.150104678,0.130513927
3734,0.210778065,0.174084806
3735,0.138118538,0.1213569
3736,0.663294375,0.398783514
3737,0.119600638,0.106824375
3738,0.147537199,0.128568555
3739,0.114978834,0.103121988
3740,0.15331078,0.132931022
3741,0.173194083,0.147626114
3742,0.669618738,0.401060867
3743,0.162819935,0.140021623
3744,0.201396544,0.167635361
3745,0.099883484,0.090812786
3746,0.10895344,0.098248886
3747,0.185881319,0.156745297
3748,0.534206942,0.348197448
3749,3.774128741,0.790537697
3750,0.911757155,0.476921011
3751,0.148503806,0.129301971
3752,0.053362217,0.050658944
3753,0.126853854,0.112573475
3754,0.027265616,0.026541933
3755,0.107994587,0.097468515
3756,0.245857502,0.197339986
3757,0.169634717,0.145032218
3758,0.761193227,0.432203131
3759,0.095911994,0.087517971
3760,0.181317337,0.153487409
3761,0.098517609,0.089682321
3762,0.721211682,0.419013936
3763,0.11496611,0.103111753
3764,0.170210839,0.145453138
3765,1.234913387,0.552555367
3766,0.132620439,0.117091688
3767,0.162872195,0.140060271
3768,0.174165636,0.148331403
3769,0.502827754,0.334587748
3770,0.160433575,0.138253131
3771,0.137228003,0.120668857
3772,0.780812779,0.438458657
3773,0.599616227,0.374850053
3774,0.019327945,0.018961459
3775,1.766788735,0.638570164
3776,0.137066312,0.120543816
3777,0.21317192,0.175714518
3778,0.970686344,0.492562577
3779,0.189685237,0.159441532
3780,0.119388969,0.106655481
3781,1.013410231,0.503330228
3782,0.183511123,0.155056526
3783,0.19890637,0.165906509
3784,0.146576276,0.127838225
3785,0.207936211,0.172141715
3786,0.155024215,0.134217286
3787,0.217571638,0.17869309
3788,0.199193624,0.166106307
3789,0.177676927,0.150870687
3790,0.138920829,0.121975844
3791,0.16881188,0.144430325
3792,0.122092626,0.108807975
3793,0.147670141,0.128669498
3794,0.284626865,0.221563843
3795,0.110650324,0.099626607
3796,0.146352021,0.127667609
3797,0.177826624,0.150978608
